id,tanggal,bulan,periode,aktivitas,jenis_pekerjaan,jenis_pupuk,lokasi_blok,tt,status,estate,divisi,inti_plasma,hasil,sat,jumlah_tk,ket
2079,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B08,2008,TM,Melamor,4,Inti,2250.0,Kg,15.0,
2080,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Melamor-Aplikasi Pupuk NPK 12_TBM,NPK 12,A32,2022,TBM,Melamor,2,Plasma,470.0,Kg,25.0,
2081,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TBM,NPK 13,A14,2024,TBM,Melamor,2,Inti,1200.0,Kg,10.0,
2082,2024-05-08,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Tugang-Aplikasi Pupuk NPK 13_TM,NPK 13,F35,2010,TM,Tugang,2,Plasma,1746.0,Kg,12.0,
2083,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Melamor-Aplikasi Pupuk NPK 12_TBM,NPK 12,A22,2021,TBM,Melamor,2,Plasma,449.0,Kg,11.5,
2084,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Melamor-Aplikasi Pupuk NPK 12_TBM,NPK 12,A22,2022,TBM,Melamor,2,Plasma,448.0,Kg,10.5,
2085,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Sedadung-Aplikasi Pupuk NPK 13_TM,NPK 13,D07,2008,TM,Sedadung,3,Inti,500.0,Kg,11.0,
2086,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E36,2009,TM,Sedadung,6,Inti,1300.0,Kg,7.0,
2087,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E36,2020,TM,Sedadung,6,Inti,200.0,Kg,2.0,
2088,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E35,2010,TM,Sedadung,6,Inti,2550.0,Kg,10.0,
2089,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E35,2020,TM,Sedadung,6,Inti,200.0,Kg,3.0,
2090,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Sedadung-Aplikasi Pupuk NPK 13_TM,NPK 13,C29,2020,TM,Sedadung,2,Inti,260.0,Kg,2.0,
2091,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Sedadung-Aplikasi Pupuk NPK 13_TM,NPK 13,C29,2009,TM,Sedadung,2,Inti,2390.0,Kg,21.0,
2092,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Tugang-Aplikasi Pupuk NPK 13_TM,NPK 13,G11,2009,TM,Tugang,3,Inti,2500.0,Kg,14.0,
2093,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Tugang-Aplikasi Pupuk NPK 13_TM,NPK 13,F04,2009,TM,Tugang,1,Plasma,3000.0,Kg,23.0,
2094,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Tugang-Aplikasi Pupuk NPK 13_TM,NPK 13,G16,2009,TM,Tugang,4,Inti,1200.0,Kg,8.0,
2095,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Tugang-Aplikasi Pupuk NPK 13_TM,NPK 13,F33,2009,TM,Tugang,2,Plasma,2178.0,Kg,9.0,
2096,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H05,2010,TM,Tugang,5,Inti,1550.0,Kg,12.0,
2097,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H05,2020,TM,Tugang,5,Inti,50.0,Kg,12.0,
2098,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H06,2009,TM,Tugang,5,Inti,2850.0,Kg,12.0,
2099,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H06,2020,TM,Tugang,5,Inti,50.0,Kg,12.0,
2100,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B27,2009,TM,Melamor,3,Plasma,1850.0,Kg,5.0,
2101,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B26,2009,TM,Melamor,3,Plasma,2000.0,Kg,11.0,
2102,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Sedadung-Aplikasi Pupuk NPK 13_TM,NPK 13,E01,2008,TM,Sedadung,5,Inti,1250.0,Kg,8.0,
2103,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F37,2021,TBM,Tugang,2,Inti,343.5,Kg,5.0,
2104,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F31,2021,TBM,Tugang,2,Inti,520.5,Kg,5.0,
2105,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Tugang-Aplikasi Pupuk NPK 13_TM,NPK 13,G11,2009,TM,Tugang,3,Inti,2000.0,Kg,9.0,
2106,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H12,2009,TM,Tugang,5,Inti,2250.0,Kg,12.0,
2107,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H12,2020,TM,Tugang,5,Inti,500.0,Kg,12.0,
2108,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H13,2010,TM,Tugang,5,Inti,800.0,Kg,12.0,
2109,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F19,2022,TBM,Tugang,1,Inti,350.0,Kg,23.0,
2110,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B08,2008,TM,Melamor,4,Inti,3000.0,Kg,20.0,
2111,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B18,2009,TM,Melamor,3,Inti,2000.0,Kg,5.0,
2112,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TBM,NPK 13,A14,2024,TBM,Melamor,2,Inti,1200.0,Kg,12.0,
2113,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Melamor-Aplikasi Pupuk NPK 12_TBM,NPK 12,A19,2022,TBM,Melamor,2,Inti,603.0,Kg,6.5,
2114,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Melamor-Aplikasi Pupuk NPK 12_TBM,NPK 12,A18,2022,TBM,Melamor,2,Inti,539.0,Kg,6.5,
2115,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Sedadung-Aplikasi Pupuk NPK 12_TBM,NPK 12,E23,2021,TBM,Sedadung,6,Plasma,1750.0,Kg,13.0,
2116,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Sedadung-Aplikasi Pupuk NPK 12_TBM,NPK 12,E24,2021,TBM,Sedadung,6,Plasma,950.0,Kg,9.0,
2117,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F22,2021,TBM,Tugang,2,Inti,696.75,Kg,3.0,
2118,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F35,2021,TBM,Tugang,2,Plasma,276.0,Kg,3.0,
2119,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F34,2021,TBM,Tugang,2,Plasma,282.0,Kg,3.0,
2120,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F32,2021,TBM,Tugang,2,Inti,42.0,Kg,1.0,
2121,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F33,2021,TBM,Tugang,2,Plasma,18.75,Kg,1.0,
2122,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F24,2021,TBM,Tugang,2,Plasma,640.5,Kg,5.0,
2123,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,F23,2021,TBM,Tugang,2,Plasma,59.25,Kg,5.0,
2124,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,G15,2021,TBM,Tugang,4,Inti,552.0,Kg,3.0,
2125,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,G16,2021,TBM,Tugang,4,Inti,808.5,Kg,4.0,
2126,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B08,2008,TM,Melamor,4,Inti,2780.0,Kg,20.0,
2127,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,A14,2009,TM,Melamor,2,Inti,1200.0,Kg,12.0,
2128,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B26,2020,TM,Melamor,3,Plasma,1600.0,Kg,8.0,
2129,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B26,2009,TM,Melamor,3,Plasma,450.0,Kg,2.0,
2130,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B18,2009,TM,Melamor,3,Inti,2228.0,Kg,5.0,
2131,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Melamor-Aplikasi Pupuk NPK 13_TM,NPK 13,B20,2009,TM,Melamor,3,Inti,2700.0,Kg,11.0,
2132,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 15,Melamor-Aplikasi Pupuk NPK 15_TBM,NPK 15,A44,2022,TBM,Melamor,1,Plasma,238.0,Kg,1.33,
2133,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 15,Melamor-Aplikasi Pupuk NPK 15_TBM,NPK 15,A46,2022,TBM,Melamor,1,Plasma,122.0,Kg,1.33,
2134,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 15,Melamor-Aplikasi Pupuk NPK 15_TBM,NPK 15,A48,2022,TBM,Melamor,1,Plasma,830.0,Kg,6.34,
2135,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 15,Melamor-Aplikasi Pupuk NPK 15_TBM,NPK 15,A49,2022,TBM,Melamor,1,Plasma,908.0,Kg,9.0,
2136,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Sedadung-Aplikasi Pupuk NPK 13_TM,NPK 13,C28,2009,TM,Sedadung,1,Inti,2000.0,Kg,12.0,
2137,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Sedadung-Aplikasi Pupuk NPK 12_TBM,NPK 12,E28,2021,TBM,Sedadung,6,Inti,1950.0,Kg,20.0,
2138,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E27,2022,TBM,Sedadung,6,Inti,50.0,Kg,1.0,
2139,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Tugang-Aplikasi Pupuk NPK 12_TBM,NPK 12,H01,2022,TBM,Tugang,5,Plasma,450.0,Kg,14.0,
2140,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Tugang-Aplikasi Pupuk NPK 12_TBM,NPK 12,H02,2022,TBM,Tugang,5,Plasma,100.0,Kg,14.0,
2141,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk Rock Phospate,Tugang-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,G17,2021,TBM,Tugang,4,Plasma,1035.75,Kg,5.0,
2142,2024-05-14,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Tugang-Aplikasi Pupuk NPK 13_TM,NPK 13,F15,2009,TM,Tugang,1,Inti,125.0,Kg,22.0,
2143,2024-05-04,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H26,2009,TM,Mulau,1,Plasma,1030.0,Kg,9.0,
2144,2024-05-04,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H17,2009,TM,Mulau,1,Plasma,1000.0,Kg,9.0,
2145,2024-05-04,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H18,2009,TM,Mulau,1,Plasma,1250.0,Kg,11.0,
2146,2024-05-06,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H27,2009,TM,Mulau,1,Plasma,1500.0,Kg,10.0,
2147,2024-05-06,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H27,2009,TM,Mulau,1,Plasma,1050.0,Kg,7.0,
2148,2024-05-06,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H18,2009,TM,Mulau,1,Plasma,1800.0,Kg,12.0,
2149,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H18,2009,TM,Mulau,1,Plasma,1800.0,Kg,14.0,
2150,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H28,2009,TM,Mulau,1,Plasma,1272.0,Kg,12.0,
2151,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H28,2009,TM,Mulau,1,Plasma,728.0,Kg,7.0,
2152,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TM,NPK 12,H19,2020,TM,Mulau,1,Plasma,80.0,Kg,13.0,
2153,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H19,2009,TM,Mulau,1,Plasma,1650.0,Kg,13.0,
2154,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H28,2009,TM,Mulau,1,Plasma,2000.0,Kg,18.0,
2155,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H28,2009,TM,Mulau,1,Plasma,2300.0,Kg,10.0,
2156,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,H19,2009,TM,Mulau,1,Plasma,1500.0,Kg,15.0,
2157,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,H21,2021,TBM,Mulau,1,Inti,524.0,Kg,13.0,
2158,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,H21,2022,TBM,Mulau,1,Inti,531.0,Kg,13.0,
2159,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,H32,2022,TBM,Mulau,1,Inti,681.0,Kg,9.0,
2160,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,H32,2021,TBM,Mulau,1,Inti,795.0,Kg,10.0,
2161,2024-05-04,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I11,2010,TM,Mulau,2,Inti,111.0,Kg,6.0,
2162,2024-05-04,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I06,2009,TM,Mulau,2,Plasma,1500.0,Kg,6.0,
2163,2024-05-04,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I04,2009,TM,Mulau,2,Inti,3000.0,Kg,14.0,
2164,2024-05-06,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I13,2012,TM,Mulau,2,Inti,2225.0,Kg,13.0,
2165,2024-05-06,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I06,2009,TM,Mulau,2,Plasma,1440.0,Kg,7.0,
2166,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I01,2011,TM,Mulau,2,Inti,1650.0,Kg,12.0,
2167,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I06,2009,TM,Mulau,2,Plasma,1500.0,Kg,7.0,
2168,2024-05-08,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I04,2009,TM,Mulau,2,Inti,575.0,Kg,3.0,
2169,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I01,2011,TM,Mulau,2,Inti,1700.0,Kg,13.0,
2170,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I06,2009,TM,Mulau,2,Plasma,1500.0,Kg,7.0,
2171,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I06,2009,TM,Mulau,2,Plasma,875.0,Kg,6.0,
2172,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,I05,2021,TBM,Mulau,2,Plasma,87.0,Kg,4.0,
2173,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TM,NPK 12,I05,2020,TM,Mulau,2,Plasma,112.0,Kg,4.0,
2174,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,I06,2021,TBM,Mulau,2,Plasma,30.0,Kg,4.0,
2175,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TM,NPK 12,I06,2020,TM,Mulau,2,Plasma,229.0,Kg,4.0,
2176,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,I10,2021,TBM,Mulau,2,Inti,39.0,Kg,4.0,
2177,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,I11,2021,TBM,Mulau,2,Inti,139.0,Kg,4.0,
2178,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,I09,2021,TBM,Mulau,2,Inti,384.0,Kg,10.0,
2179,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,I09,2022,TBM,Mulau,2,Inti,293.0,Kg,9.0,
2180,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,I08,2022,TBM,Mulau,2,Inti,205.0,Kg,9.0,
2181,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,I08,2021,TBM,Mulau,2,Inti,240.0,Kg,10.0,
2182,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TM,NPK 12,I08,2020,TM,Mulau,2,Inti,76.0,Kg,10.0,
2183,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I16,2010,TM,Mulau,3,Inti,1050.0,Kg,7.0,
2184,2024-05-07,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I24,2011,TM,Mulau,3,Inti,2988.0,Kg,11.0,
2185,2024-05-08,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I27,2011,TM,Mulau,3,Inti,1300.0,Kg,11.0,
2186,2024-05-08,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I31,2011,TM,Mulau,3,Inti,458.0,Kg,11.0,
2187,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I27,2011,TM,Mulau,3,Inti,600.0,Kg,10.0,
2188,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I26,2011,TM,Mulau,3,Inti,1154.0,Kg,10.0,
2189,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I16,2010,TM,Mulau,3,Inti,1050.0,Kg,7.0,
2190,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I16,2010,TM,Mulau,3,Inti,1050.0,Kg,7.0,
2191,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J11,2012,TM,Mulau,4,Inti,2214.0,Kg,10.0,
2192,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J25,2011,TM,Mulau,4,Plasma,1500.0,Kg,10.0,
2193,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J12,2011,TM,Mulau,4,Inti,1200.0,Kg,6.0,
2194,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J25,2011,TM,Mulau,4,Plasma,1200.0,Kg,11.0,
2195,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J12,2011,TM,Mulau,4,Inti,1200.0,Kg,7.0,
2196,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J10,2011,TM,Mulau,4,Inti,2200.0,Kg,10.0,
2197,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J12,2011,TM,Mulau,4,Inti,1500.0,Kg,5.0,
2198,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J25,2011,TM,Mulau,4,Plasma,1500.0,Kg,8.0,
2199,2024-05-13,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J10,2011,TM,Mulau,4,Inti,2772.0,Kg,12.0,
2200,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J28,2011,TM,Mulau,5,Plasma,2200.0,Kg,23.0,
2201,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J27,2011,TM,Mulau,5,Plasma,1286.0,Kg,10.0,
2202,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J32,2011,TM,Mulau,5,Plasma,2686.0,Kg,13.0,
2203,2024-05-10,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J16,2011,TM,Mulau,5,Inti,800.0,Kg,5.0,
2204,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J28,2011,TM,Mulau,5,Plasma,2500.0,Kg,28.0,
2205,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J33,2012,TM,Mulau,5,Plasma,3952.0,Kg,14.0,
2206,2024-05-11,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,J16,2011,TM,Mulau,5,Inti,576.0,Kg,7.0,
