id,estate,divisi,status,jenis_pupuk,tahun,bulan,rencana_qty,rencana_biaya,rencana_dosis,rencana_jumlah_pokok,rencana_luas_ha
2596,Melamor,2,TM,Kaptan (CaCo3),2019,April,0.0,0.0,0.0,0,0.0
2597,Melamor,2,TM,Kaptan (CaCo3),2019,Mei,0.0,0.0,0.0,0,0.0
2598,Melamor,2,TM,Kaptan (CaCo3),2019,Juni,0.0,0.0,0.0,0,0.0
2599,Melamor,2,TM,Kaptan (CaCo3),2019,Juli,0.0,0.0,0.0,0,0.0
2600,Melamor,2,TM,Kaptan (CaCo3),2019,Agustus,0.0,0.0,0.0,0,0.0
2601,Melamor,2,TM,Kaptan (CaCo3),2019,September,0.0,0.0,0.0,0,0.0
2602,Melamor,2,TM,Kaptan (CaCo3),2019,Oktober,0.0,0.0,0.0,0,0.0
2603,Melamor,2,TM,Kaptan (CaCo3),2019,November,0.0,0.0,0.0,0,0.0
2604,Melamor,2,TM,Kaptan (CaCo3),2019,Desember,0.0,0.0,0.0,0,0.0
2605,Melamor,2,TM,Kaptan (CaCo3),2020,Januari,0.0,0.0,0.0,0,0.0
2606,Melamor,2,TM,Kaptan (CaCo3),2020,Februari,0.0,0.0,0.0,0,0.0
2607,Melamor,2,TM,Kaptan (CaCo3),2020,Maret,0.0,0.0,0.0,0,0.0
2608,Melamor,2,TM,Kaptan (CaCo3),2020,April,0.0,0.0,0.0,0,0.0
2609,Melamor,2,TM,Kaptan (CaCo3),2020,Mei,0.0,0.0,0.0,0,0.0
2610,Melamor,2,TM,Kaptan (CaCo3),2020,Juni,0.0,0.0,0.0,0,0.0
2611,Melamor,2,TM,Kaptan (CaCo3),2020,Juli,0.0,0.0,0.0,0,0.0
2612,Melamor,2,TM,Kaptan (CaCo3),2020,Agustus,0.0,0.0,0.0,0,0.0
2613,Melamor,2,TM,Kaptan (CaCo3),2020,September,0.0,0.0,0.0,0,0.0
2614,Melamor,2,TM,Kaptan (CaCo3),2020,Oktober,0.0,0.0,0.0,0,0.0
2615,Melamor,2,TM,Kaptan (CaCo3),2020,November,0.0,0.0,0.0,0,0.0
2616,Melamor,2,TM,Kaptan (CaCo3),2020,Desember,0.0,0.0,0.0,0,0.0
2617,Melamor,2,TM,Kaptan (CaCo3),2021,Januari,0.0,0.0,0.0,0,0.0
2618,Melamor,2,TM,Kaptan (CaCo3),2021,Februari,0.0,0.0,0.0,0,0.0
2619,Melamor,2,TM,Kaptan (CaCo3),2021,Maret,0.0,0.0,0.0,0,0.0
2620,Melamor,2,TM,Kaptan (CaCo3),2021,April,0.0,0.0,0.0,0,0.0
2621,Melamor,2,TM,Kaptan (CaCo3),2021,Mei,0.0,0.0,0.0,0,0.0
2622,Melamor,2,TM,Kaptan (CaCo3),2021,Juni,0.0,0.0,0.0,0,0.0
2623,Melamor,2,TM,Kaptan (CaCo3),2021,Juli,0.0,0.0,0.0,0,0.0
2624,Melamor,2,TM,Kaptan (CaCo3),2021,Agustus,0.0,0.0,0.0,0,0.0
2625,Melamor,2,TM,Kaptan (CaCo3),2021,September,0.0,0.0,0.0,0,0.0
2626,Melamor,2,TM,Kaptan (CaCo3),2021,Oktober,0.0,0.0,0.0,0,0.0
2627,Melamor,2,TM,Kaptan (CaCo3),2021,November,0.0,0.0,0.0,0,0.0
2628,Melamor,2,TM,Kaptan (CaCo3),2021,Desember,0.0,0.0,0.0,0,0.0
2629,Melamor,2,TM,Kaptan (CaCo3),2022,Januari,0.0,0.0,0.0,0,0.0
2630,Melamor,2,TM,Kaptan (CaCo3),2022,Februari,0.0,0.0,0.0,0,0.0
2631,Melamor,2,TM,Kaptan (CaCo3),2022,Maret,0.0,0.0,0.0,0,0.0
2632,Melamor,2,TM,Kaptan (CaCo3),2022,April,0.0,0.0,0.0,0,0.0
2633,Melamor,2,TM,Kaptan (CaCo3),2022,Mei,0.0,0.0,0.0,0,0.0
2634,Melamor,2,TM,Kaptan (CaCo3),2022,Juni,0.0,0.0,0.0,0,0.0
2635,Melamor,2,TM,Kaptan (CaCo3),2022,Juli,0.0,0.0,0.0,0,0.0
2636,Melamor,2,TM,Kaptan (CaCo3),2022,Agustus,0.0,0.0,0.0,0,0.0
2637,Melamor,2,TM,Kaptan (CaCo3),2022,September,0.0,0.0,0.0,0,0.0
2638,Melamor,2,TM,Kaptan (CaCo3),2022,Oktober,0.0,0.0,0.0,0,0.0
2639,Melamor,2,TM,Kaptan (CaCo3),2022,November,0.0,0.0,0.0,0,0.0
2640,Melamor,2,TM,Kaptan (CaCo3),2022,Desember,0.0,0.0,0.0,0,0.0
2641,Melamor,2,TM,Kaptan (CaCo3),2023,Januari,0.0,0.0,0.0,0,0.0
2642,Melamor,2,TM,Kaptan (CaCo3),2023,Februari,0.0,0.0,0.0,0,0.0
2643,Melamor,2,TM,Kaptan (CaCo3),2023,Maret,0.0,0.0,0.0,0,0.0
2644,Melamor,2,TM,Kaptan (CaCo3),2023,April,0.0,0.0,0.0,0,0.0
2645,Melamor,2,TM,Kaptan (CaCo3),2023,Mei,0.0,0.0,0.0,0,0.0
2646,Melamor,2,TM,Kaptan (CaCo3),2023,Juni,0.0,0.0,0.0,0,0.0
2647,Melamor,2,TM,Kaptan (CaCo3),2023,Juli,0.0,0.0,0.0,0,0.0
2648,Melamor,2,TM,Kaptan (CaCo3),2023,Agustus,0.0,0.0,0.0,0,0.0
2649,Melamor,2,TM,Kaptan (CaCo3),2023,September,0.0,0.0,0.0,0,0.0
2650,Melamor,2,TM,Kaptan (CaCo3),2023,Oktober,0.0,0.0,0.0,0,0.0
2651,Melamor,2,TM,Kaptan (CaCo3),2023,November,0.0,0.0,0.0,0,0.0
2652,Melamor,2,TM,Kaptan (CaCo3),2023,Desember,0.0,0.0,0.0,0,0.0
2653,Melamor,2,TM,Kaptan (CaCo3),2024,Januari,0.0,0.0,0.0,0,0.0
2654,Melamor,2,TM,Kaptan (CaCo3),2024,Februari,0.0,0.0,0.0,0,0.0
2655,Melamor,2,TM,Kaptan (CaCo3),2024,Maret,0.0,0.0,0.0,0,0.0
2656,Melamor,2,TM,Kaptan (CaCo3),2024,April,0.0,0.0,0.0,0,0.0
2657,Melamor,2,TM,Kaptan (CaCo3),2024,Mei,0.0,0.0,0.0,0,0.0
2658,Melamor,2,TM,Kaptan (CaCo3),2024,Juni,0.0,0.0,0.0,0,0.0
2659,Melamor,2,TM,Kaptan (CaCo3),2024,Juli,0.0,0.0,0.0,0,0.0
2660,Melamor,2,TM,Kaptan (CaCo3),2024,Agustus,0.0,0.0,0.0,0,0.0
2661,Melamor,2,TM,Kaptan (CaCo3),2024,September,0.0,0.0,0.0,0,0.0
2662,Melamor,2,TM,Kaptan (CaCo3),2024,Oktober,0.0,0.0,0.0,0,0.0
2663,Melamor,2,TM,Kaptan (CaCo3),2024,November,0.0,0.0,0.0,0,0.0
2664,Melamor,2,TM,Kaptan (CaCo3),2024,Desember,0.0,0.0,0.0,0,0.0
2665,Melamor,2,TM,Kieserite,2019,Januari,0.0,0.0,0.0,0,0.0
2666,Melamor,2,TM,Kieserite,2019,Februari,0.0,0.0,0.0,0,0.0
2667,Melamor,2,TM,Kieserite,2019,Maret,0.0,0.0,0.0,0,0.0
2668,Melamor,2,TM,Kieserite,2019,April,0.0,0.0,0.0,0,0.0
2669,Melamor,2,TM,Kieserite,2019,Mei,0.0,0.0,0.0,0,0.0
2670,Melamor,2,TM,Kieserite,2019,Juni,0.0,0.0,0.0,0,0.0
2671,Melamor,2,TM,Kieserite,2019,Juli,0.0,0.0,0.0,0,0.0
2672,Melamor,2,TM,Kieserite,2019,Agustus,0.0,0.0,0.0,0,0.0
2673,Melamor,2,TM,Kieserite,2019,September,0.0,0.0,0.0,0,0.0
2674,Melamor,2,TM,Kieserite,2019,Oktober,0.0,0.0,0.0,0,0.0
2675,Melamor,2,TM,Kieserite,2019,November,0.0,0.0,0.0,0,0.0
2676,Melamor,2,TM,Kieserite,2019,Desember,0.0,0.0,0.0,0,0.0
2677,Melamor,2,TM,Kieserite,2020,Januari,0.0,0.0,0.0,0,0.0
2678,Melamor,2,TM,Kieserite,2020,Februari,0.0,0.0,0.0,0,0.0
2679,Melamor,2,TM,Kieserite,2020,Maret,0.0,0.0,0.0,0,0.0
2680,Melamor,2,TM,Kieserite,2020,April,0.0,0.0,0.0,0,0.0
2681,Melamor,2,TM,Kieserite,2020,Mei,13650.6,40187366.4,0.0,0,0.0
2682,Melamor,2,TM,Kieserite,2020,Juni,0.0,0.0,0.0,0,0.0
2683,Melamor,2,TM,Kieserite,2020,Juli,0.0,0.0,0.0,0,0.0
2684,Melamor,2,TM,Kieserite,2020,Agustus,0.0,0.0,0.0,0,0.0
2685,Melamor,2,TM,Kieserite,2020,September,0.0,0.0,0.0,0,0.0
2686,Melamor,2,TM,Kieserite,2020,Oktober,45502.0,133957888.0,0.0,0,0.0
2687,Melamor,2,TM,Kieserite,2020,November,0.0,0.0,0.0,0,0.0
2688,Melamor,2,TM,Kieserite,2020,Desember,0.0,0.0,0.0,0,0.0
2689,Melamor,2,TM,Kieserite,2021,Januari,0.0,0.0,0.0,0,0.0
2690,Melamor,2,TM,Kieserite,2021,Februari,0.0,0.0,0.0,0,0.0
2691,Melamor,2,TM,Kieserite,2021,Maret,0.0,0.0,0.0,0,0.0
2692,Melamor,2,TM,Kieserite,2021,April,0.0,0.0,0.0,0,0.0
2693,Melamor,2,TM,Kieserite,2021,Mei,0.0,0.0,0.0,0,0.0
2694,Melamor,2,TM,Kieserite,2021,Juni,0.0,0.0,0.0,0,0.0
2695,Melamor,2,TM,Kieserite,2021,Juli,0.0,0.0,0.0,0,0.0
2696,Melamor,2,TM,Kieserite,2021,Agustus,0.0,0.0,0.0,0,0.0
2697,Melamor,2,TM,Kieserite,2021,September,0.0,0.0,0.0,0,0.0
2698,Melamor,2,TM,Kieserite,2021,Oktober,0.0,0.0,0.0,0,0.0
2699,Melamor,2,TM,Kieserite,2021,November,0.0,0.0,0.0,0,0.0
2700,Melamor,2,TM,Kieserite,2021,Desember,0.0,0.0,0.0,0,0.0
2701,Melamor,2,TM,Kieserite,2022,Januari,0.0,0.0,0.0,0,0.0
2702,Melamor,2,TM,Kieserite,2022,Februari,0.0,0.0,0.0,0,0.0
2703,Melamor,2,TM,Kieserite,2022,Maret,0.0,0.0,0.0,0,0.0
2704,Melamor,2,TM,Kieserite,2022,April,0.0,0.0,0.0,0,0.0
2705,Melamor,2,TM,Kieserite,2022,Mei,0.0,0.0,0.0,0,0.0
2706,Melamor,2,TM,Kieserite,2022,Juni,0.0,0.0,0.0,0,0.0
2707,Melamor,2,TM,Kieserite,2022,Juli,0.0,0.0,0.0,0,0.0
2708,Melamor,2,TM,Kieserite,2022,Agustus,0.0,0.0,0.0,0,0.0
2709,Melamor,2,TM,Kieserite,2022,September,0.0,0.0,0.0,0,0.0
2710,Melamor,2,TM,Kieserite,2022,Oktober,0.0,0.0,0.0,0,0.0
2711,Melamor,2,TM,Kieserite,2022,November,0.0,0.0,0.0,0,0.0
2712,Melamor,2,TM,Kieserite,2022,Desember,0.0,0.0,0.0,0,0.0
2713,Melamor,2,TM,Kieserite,2023,Januari,0.0,0.0,0.0,0,0.0
2714,Melamor,2,TM,Kieserite,2023,Februari,0.0,0.0,0.0,0,0.0
2715,Melamor,2,TM,Kieserite,2023,Maret,0.0,0.0,0.0,0,0.0
2716,Melamor,2,TM,Kieserite,2023,April,0.0,0.0,0.0,0,0.0
2717,Melamor,2,TM,Kieserite,2023,Mei,0.0,0.0,0.0,0,0.0
2718,Melamor,2,TM,Kieserite,2023,Juni,0.0,0.0,0.0,0,0.0
2719,Melamor,2,TM,Kieserite,2023,Juli,0.0,0.0,0.0,0,0.0
2720,Melamor,2,TM,Kieserite,2023,Agustus,0.0,0.0,0.0,0,0.0
2721,Melamor,2,TM,Kieserite,2023,September,0.0,0.0,0.0,0,0.0
2722,Melamor,2,TM,Kieserite,2023,Oktober,0.0,0.0,0.0,0,0.0
2723,Melamor,2,TM,Kieserite,2023,November,0.0,0.0,0.0,0,0.0
2724,Melamor,2,TM,Kieserite,2023,Desember,0.0,0.0,0.0,0,0.0
2725,Melamor,2,TM,Kieserite,2024,Januari,0.0,0.0,0.0,0,0.0
2726,Melamor,2,TM,Kieserite,2024,Februari,0.0,0.0,0.0,0,0.0
2727,Melamor,2,TM,Kieserite,2024,Maret,0.0,0.0,0.0,0,0.0
2728,Melamor,2,TM,Kieserite,2024,April,0.0,0.0,0.0,0,0.0
2729,Melamor,2,TM,Kieserite,2024,Mei,0.0,0.0,0.0,0,0.0
2730,Melamor,2,TM,Kieserite,2024,Juni,0.0,0.0,0.0,0,0.0
2731,Melamor,2,TM,Kieserite,2024,Juli,0.0,0.0,0.0,0,0.0
2732,Melamor,2,TM,Kieserite,2024,Agustus,0.0,0.0,0.0,0,0.0
2733,Melamor,2,TM,Kieserite,2024,September,0.0,0.0,0.0,0,0.0
2734,Melamor,2,TM,Kieserite,2024,Oktober,0.0,0.0,0.0,0,0.0
2735,Melamor,2,TM,Kieserite,2024,November,0.0,0.0,0.0,0,0.0
2736,Melamor,2,TM,Kieserite,2024,Desember,0.0,0.0,0.0,0,0.0
2737,Melamor,2,TM,MOP,2019,Januari,0.0,0.0,0.0,0,0.0
2738,Melamor,2,TM,MOP,2019,Februari,0.0,0.0,0.0,0,0.0
2739,Melamor,2,TM,MOP,2019,Maret,0.0,0.0,0.0,0,0.0
2740,Melamor,2,TM,MOP,2019,April,0.0,0.0,0.0,0,0.0
2741,Melamor,2,TM,MOP,2019,Mei,0.0,0.0,0.0,0,0.0
2742,Melamor,2,TM,MOP,2019,Juni,0.0,0.0,0.0,0,0.0
2743,Melamor,2,TM,MOP,2019,Juli,0.0,0.0,0.0,0,0.0
2744,Melamor,2,TM,MOP,2019,Agustus,0.0,0.0,0.0,0,0.0
2745,Melamor,2,TM,MOP,2019,September,0.0,0.0,0.0,0,0.0
2746,Melamor,2,TM,MOP,2019,Oktober,0.0,0.0,0.0,0,0.0
2747,Melamor,2,TM,MOP,2019,November,0.0,0.0,0.0,0,0.0
2748,Melamor,2,TM,MOP,2019,Desember,0.0,0.0,0.0,0,0.0
2749,Melamor,2,TM,MOP,2020,Januari,0.0,0.0,0.0,0,0.0
2750,Melamor,2,TM,MOP,2020,Februari,0.0,0.0,0.0,0,0.0
2751,Melamor,2,TM,MOP,2020,Maret,0.0,0.0,0.0,0,0.0
2752,Melamor,2,TM,MOP,2020,April,91004.0,488691480.0,0.0,0,0.0
2753,Melamor,2,TM,MOP,2020,Mei,0.0,0.0,0.0,0,0.0
2754,Melamor,2,TM,MOP,2020,Juni,0.0,0.0,0.0,0,0.0
2755,Melamor,2,TM,MOP,2020,Juli,0.0,0.0,0.0,0,0.0
2756,Melamor,2,TM,MOP,2020,Agustus,0.0,0.0,0.0,0,0.0
2757,Melamor,2,TM,MOP,2020,September,0.0,0.0,0.0,0,0.0
2758,Melamor,2,TM,MOP,2020,Oktober,0.0,0.0,0.0,0,0.0
2759,Melamor,2,TM,MOP,2020,November,0.0,0.0,0.0,0,0.0
2760,Melamor,2,TM,MOP,2020,Desember,0.0,0.0,0.0,0,0.0
2761,Melamor,2,TM,MOP,2021,Januari,0.0,0.0,0.0,0,0.0
2762,Melamor,2,TM,MOP,2021,Februari,0.0,0.0,0.0,0,0.0
2763,Melamor,2,TM,MOP,2021,Maret,0.0,0.0,0.0,0,0.0
2764,Melamor,2,TM,MOP,2021,April,79628.5,356257909.0,0.0,0,0.0
2765,Melamor,2,TM,MOP,2021,Mei,0.0,0.0,0.0,0,0.0
2766,Melamor,2,TM,MOP,2021,Juni,0.0,0.0,0.0,0,0.0
2767,Melamor,2,TM,MOP,2021,Juli,0.0,0.0,0.0,0,0.0
2768,Melamor,2,TM,MOP,2021,Agustus,0.0,0.0,0.0,0,0.0
2769,Melamor,2,TM,MOP,2021,September,0.0,0.0,0.0,0,0.0
2770,Melamor,2,TM,MOP,2021,Oktober,0.0,0.0,0.0,0,0.0
2771,Melamor,2,TM,MOP,2021,November,0.0,0.0,0.0,0,0.0
2772,Melamor,2,TM,MOP,2021,Desember,0.0,0.0,0.0,0,0.0
2773,Melamor,2,TM,MOP,2022,Januari,0.0,0.0,0.0,0,0.0
2774,Melamor,2,TM,MOP,2022,Februari,0.0,0.0,0.0,0,0.0
2775,Melamor,2,TM,MOP,2022,Maret,0.0,0.0,0.0,0,0.0
2776,Melamor,2,TM,MOP,2022,April,0.0,0.0,0.0,0,0.0
2777,Melamor,2,TM,MOP,2022,Mei,0.0,0.0,0.0,0,0.0
2778,Melamor,2,TM,MOP,2022,Juni,0.0,0.0,0.0,0,0.0
2779,Melamor,2,TM,MOP,2022,Juli,0.0,0.0,0.0,0,0.0
2780,Melamor,2,TM,MOP,2022,Agustus,0.0,0.0,0.0,0,0.0
2781,Melamor,2,TM,MOP,2022,September,0.0,0.0,0.0,0,0.0
2782,Melamor,2,TM,MOP,2022,Oktober,0.0,0.0,0.0,0,0.0
2783,Melamor,2,TM,MOP,2022,November,0.0,0.0,0.0,0,0.0
2784,Melamor,2,TM,MOP,2022,Desember,0.0,0.0,0.0,0,0.0
2785,Melamor,2,TM,MOP,2023,Januari,0.0,0.0,0.0,0,0.0
2786,Melamor,2,TM,MOP,2023,Februari,0.0,0.0,0.0,0,0.0
2787,Melamor,2,TM,MOP,2023,Maret,0.0,0.0,0.0,0,0.0
2788,Melamor,2,TM,MOP,2023,April,0.0,0.0,0.0,0,0.0
2789,Melamor,2,TM,MOP,2023,Mei,0.0,0.0,0.0,0,0.0
2790,Melamor,2,TM,MOP,2023,Juni,0.0,0.0,0.0,0,0.0
2791,Melamor,2,TM,MOP,2023,Juli,0.0,0.0,0.0,0,0.0
2792,Melamor,2,TM,MOP,2023,Agustus,0.0,0.0,0.0,0,0.0
2793,Melamor,2,TM,MOP,2023,September,0.0,0.0,0.0,0,0.0
2794,Melamor,2,TM,MOP,2023,Oktober,0.0,0.0,0.0,0,0.0
2795,Melamor,2,TM,MOP,2023,November,0.0,0.0,0.0,0,0.0
2796,Melamor,2,TM,MOP,2023,Desember,0.0,0.0,0.0,0,0.0
2797,Melamor,2,TM,MOP,2024,Januari,0.0,0.0,0.0,0,0.0
2798,Melamor,2,TM,MOP,2024,Februari,0.0,0.0,0.0,0,0.0
2799,Melamor,2,TM,MOP,2024,Maret,0.0,0.0,0.0,0,0.0
2800,Melamor,2,TM,MOP,2024,April,0.0,0.0,0.0,0,0.0
2801,Melamor,2,TM,MOP,2024,Mei,0.0,0.0,0.0,0,0.0
2802,Melamor,2,TM,MOP,2024,Juni,0.0,0.0,0.0,0,0.0
2803,Melamor,2,TM,MOP,2024,Juli,0.0,0.0,0.0,0,0.0
2804,Melamor,2,TM,MOP,2024,Agustus,0.0,0.0,0.0,0,0.0
2805,Melamor,2,TM,MOP,2024,September,0.0,0.0,0.0,0,0.0
2806,Melamor,2,TM,MOP,2024,Oktober,0.0,0.0,0.0,0,0.0
2807,Melamor,2,TM,MOP,2024,November,0.0,0.0,0.0,0,0.0
2808,Melamor,2,TM,MOP,2024,Desember,0.0,0.0,0.0,0,0.0
2809,Melamor,2,TM,NPK 12,2019,Januari,0.0,0.0,0.0,0,0.0
2810,Melamor,2,TM,NPK 12,2019,Februari,0.0,0.0,0.0,0,0.0
2811,Melamor,2,TM,NPK 12,2019,Maret,0.0,0.0,0.0,0,0.0
2812,Melamor,2,TM,NPK 12,2019,April,0.0,0.0,0.0,0,0.0
2813,Melamor,2,TM,NPK 12,2019,Mei,0.0,0.0,0.0,0,0.0
2814,Melamor,2,TM,NPK 12,2019,Juni,0.0,0.0,0.0,0,0.0
2815,Melamor,2,TM,NPK 12,2019,Juli,0.0,0.0,0.0,0,0.0
2816,Melamor,2,TM,NPK 12,2019,Agustus,0.0,0.0,0.0,0,0.0
2817,Melamor,2,TM,NPK 12,2019,September,0.0,0.0,0.0,0,0.0
2818,Melamor,2,TM,NPK 12,2019,Oktober,0.0,0.0,0.0,0,0.0
2819,Melamor,2,TM,NPK 12,2019,November,0.0,0.0,0.0,0,0.0
2820,Melamor,2,TM,NPK 12,2019,Desember,0.0,0.0,0.0,0,0.0
2821,Melamor,2,TM,NPK 12,2020,Januari,0.0,0.0,0.0,0,0.0
2822,Melamor,2,TM,NPK 12,2020,Februari,0.0,0.0,0.0,0,0.0
2823,Melamor,2,TM,NPK 12,2020,Maret,0.0,0.0,0.0,0,0.0
2824,Melamor,2,TM,NPK 12,2020,April,0.0,0.0,0.0,0,0.0
2825,Melamor,2,TM,NPK 12,2020,Mei,0.0,0.0,0.0,0,0.0
2826,Melamor,2,TM,NPK 12,2020,Juni,0.0,0.0,0.0,0,0.0
2827,Melamor,2,TM,NPK 12,2020,Juli,0.0,0.0,0.0,0,0.0
2828,Melamor,2,TM,NPK 12,2020,Agustus,0.0,0.0,0.0,0,0.0
2829,Melamor,2,TM,NPK 12,2020,September,0.0,0.0,0.0,0,0.0
2830,Melamor,2,TM,NPK 12,2020,Oktober,0.0,0.0,0.0,0,0.0
2831,Melamor,2,TM,NPK 12,2020,November,0.0,0.0,0.0,0,0.0
2832,Melamor,2,TM,NPK 12,2020,Desember,0.0,0.0,0.0,0,0.0
2833,Melamor,2,TM,NPK 12,2021,Januari,0.0,0.0,0.0,0,0.0
2834,Melamor,2,TM,NPK 12,2021,Februari,0.0,0.0,0.0,0,0.0
2835,Melamor,2,TM,NPK 12,2021,Maret,0.0,0.0,0.0,0,0.0
2836,Melamor,2,TM,NPK 12,2021,April,0.0,0.0,0.0,0,0.0
2837,Melamor,2,TM,NPK 12,2021,Mei,0.0,0.0,0.0,0,0.0
2838,Melamor,2,TM,NPK 12,2021,Juni,0.0,0.0,0.0,0,0.0
2839,Melamor,2,TM,NPK 12,2021,Juli,0.0,0.0,0.0,0,0.0
2840,Melamor,2,TM,NPK 12,2021,Agustus,0.0,0.0,0.0,0,0.0
2841,Melamor,2,TM,NPK 12,2021,September,0.0,0.0,0.0,0,0.0
2842,Melamor,2,TM,NPK 12,2021,Oktober,0.0,0.0,0.0,0,0.0
2843,Melamor,2,TM,NPK 12,2021,November,0.0,0.0,0.0,0,0.0
2844,Melamor,2,TM,NPK 12,2021,Desember,0.0,0.0,0.0,0,0.0
2845,Melamor,2,TM,NPK 12,2022,Januari,0.0,0.0,0.0,0,0.0
2846,Melamor,2,TM,NPK 12,2022,Februari,0.0,0.0,0.0,0,0.0
2847,Melamor,2,TM,NPK 12,2022,Maret,0.0,0.0,0.0,0,0.0
2848,Melamor,2,TM,NPK 12,2022,April,0.0,0.0,0.0,0,0.0
2849,Melamor,2,TM,NPK 12,2022,Mei,0.0,0.0,0.0,0,0.0
2850,Melamor,2,TM,NPK 12,2022,Juni,0.0,0.0,0.0,0,0.0
2851,Melamor,2,TM,NPK 12,2022,Juli,0.0,0.0,0.0,0,0.0
2852,Melamor,2,TM,NPK 12,2022,Agustus,0.0,0.0,0.0,0,0.0
2853,Melamor,2,TM,NPK 12,2022,September,0.0,0.0,0.0,0,0.0
2854,Melamor,2,TM,NPK 12,2022,Oktober,0.0,0.0,0.0,0,0.0
2855,Melamor,2,TM,NPK 12,2022,November,0.0,0.0,0.0,0,0.0
2856,Melamor,2,TM,NPK 12,2022,Desember,0.0,0.0,0.0,0,0.0
2857,Melamor,2,TM,NPK 12,2023,Januari,0.0,0.0,0.0,0,0.0
2858,Melamor,2,TM,NPK 12,2023,Februari,0.0,0.0,0.0,0,0.0
2859,Melamor,2,TM,NPK 12,2023,Maret,0.0,0.0,0.0,0,0.0
2860,Melamor,2,TM,NPK 12,2023,April,0.0,0.0,0.0,0,0.0
2861,Melamor,2,TM,NPK 12,2023,Mei,0.0,0.0,0.0,0,0.0
2862,Melamor,2,TM,NPK 12,2023,Juni,0.0,0.0,0.0,0,0.0
2863,Melamor,2,TM,NPK 12,2023,Juli,0.0,0.0,0.0,0,0.0
2864,Melamor,2,TM,NPK 12,2023,Agustus,0.0,0.0,0.0,0,0.0
2865,Melamor,2,TM,NPK 12,2023,September,0.0,0.0,0.0,0,0.0
2866,Melamor,2,TM,NPK 12,2023,Oktober,0.0,0.0,0.0,0,0.0
2867,Melamor,2,TM,NPK 12,2023,November,0.0,0.0,0.0,0,0.0
2868,Melamor,2,TM,NPK 12,2023,Desember,0.0,0.0,0.0,0,0.0
2869,Melamor,2,TM,NPK 12,2024,Januari,0.0,0.0,0.0,0,0.0
2870,Melamor,2,TM,NPK 12,2024,Februari,0.0,0.0,0.0,0,0.0
2871,Melamor,2,TM,NPK 12,2024,Maret,0.0,0.0,0.0,0,0.0
2872,Melamor,2,TM,NPK 12,2024,April,0.0,0.0,0.0,0,0.0
2873,Melamor,2,TM,NPK 12,2024,Mei,0.0,0.0,0.0,0,0.0
2874,Melamor,2,TM,NPK 12,2024,Juni,0.0,0.0,0.0,0,0.0
2875,Melamor,2,TM,NPK 12,2024,Juli,0.0,0.0,0.0,0,0.0
2876,Melamor,2,TM,NPK 12,2024,Agustus,0.0,0.0,0.0,0,0.0
2877,Melamor,2,TM,NPK 12,2024,September,0.0,0.0,0.0,0,0.0
2878,Melamor,2,TM,NPK 12,2024,Oktober,0.0,0.0,0.0,0,0.0
2879,Melamor,2,TM,NPK 12,2024,November,0.0,0.0,0.0,0,0.0
2880,Melamor,2,TM,NPK 12,2024,Desember,0.0,0.0,0.0,0,0.0
2881,Melamor,2,TM,NPK 13,2019,Januari,0.0,0.0,0.0,0,0.0
2882,Melamor,2,TM,NPK 13,2019,Februari,0.0,0.0,0.0,0,0.0
2883,Melamor,2,TM,NPK 13,2019,Maret,0.0,0.0,0.0,0,0.0
2884,Melamor,2,TM,NPK 13,2019,April,0.0,0.0,0.0,0,0.0
2885,Melamor,2,TM,NPK 13,2019,Mei,0.0,0.0,0.0,0,0.0
2886,Melamor,2,TM,NPK 13,2019,Juni,0.0,0.0,0.0,0,0.0
2887,Melamor,2,TM,NPK 13,2019,Juli,0.0,0.0,0.0,0,0.0
2888,Melamor,2,TM,NPK 13,2019,Agustus,0.0,0.0,0.0,0,0.0
2889,Melamor,2,TM,NPK 13,2019,September,0.0,0.0,0.0,0,0.0
2890,Melamor,2,TM,NPK 13,2019,Oktober,0.0,0.0,0.0,0,0.0
2891,Melamor,2,TM,NPK 13,2019,November,0.0,0.0,0.0,0,0.0
2892,Melamor,2,TM,NPK 13,2019,Desember,0.0,0.0,0.0,0,0.0
2893,Melamor,2,TM,NPK 13,2020,Januari,0.0,0.0,0.0,0,0.0
2894,Melamor,2,TM,NPK 13,2020,Februari,113755.0,615642060.0,0.0,0,0.0
2895,Melamor,2,TM,NPK 13,2020,Maret,0.0,0.0,0.0,0,0.0
2896,Melamor,2,TM,NPK 13,2020,April,0.0,0.0,0.0,0,0.0
2897,Melamor,2,TM,NPK 13,2020,Mei,0.0,0.0,0.0,0,0.0
2898,Melamor,2,TM,NPK 13,2020,Juni,0.0,0.0,0.0,0,0.0
2899,Melamor,2,TM,NPK 13,2020,Juli,102379.5,554077854.0,0.0,0,0.0
2900,Melamor,2,TM,NPK 13,2020,Agustus,0.0,0.0,0.0,0,0.0
2901,Melamor,2,TM,NPK 13,2020,September,0.0,0.0,0.0,0,0.0
2902,Melamor,2,TM,NPK 13,2020,Oktober,0.0,0.0,0.0,0,0.0
2903,Melamor,2,TM,NPK 13,2020,November,0.0,0.0,0.0,0,0.0
2904,Melamor,2,TM,NPK 13,2020,Desember,0.0,0.0,0.0,0,0.0
2905,Melamor,2,TM,NPK 13,2021,Januari,0.0,0.0,0.0,0,0.0
2906,Melamor,2,TM,NPK 13,2021,Februari,0.0,0.0,0.0,0,0.0
2907,Melamor,2,TM,NPK 13,2021,Maret,0.0,0.0,0.0,0,0.0
