40,2022-02-23,291790.0,46.31807863866533,338180.0,53.68192136133466,629970.0,576000.0,182560,108037.0,1552826,0.0268,0.0292561027442868,33177.0,18.75642361111111,5.759895833333333,1.85,0.21,62204,374707,1151695.0,,,,,19280,19204,234025,0,0,0,239816,512325,,,,,2022-02-28,2022,9296.0,11754.0,554950.0,0.194678799891882,0.0597837643030903
41,2022-02-24,266330.0,52.43748769442804,241570.0,47.56251230557197,507900.0,627700.0,62760,165048.0,1717874,0.0291,0.0292411048773076,35778.0,26.294089533216503,5.699856619404174,1.96,0.21,62204,539755,1151695.0,,,,,19318,20079,252366,0,0,0,224020,515783,32320.0,,,,2022-02-28,2022,9051.0,6324.0,612325.0,0.2695431347732,0.0584297554403298
42,2022-02-25,287990.0,46.845161605153145,326780.0,53.15483839484685,614770.0,604850.0,72680,134680.0,1852554,0.0286,0.0291944967865983,34673.0,22.266677688683146,5.732495660081012,2.11,0.2,62204,674435,1151695.0,,,,,19623,19585,229966,0,0,0,230242,499416,51040.0,,,,2022-02-28,2022,9086.0,9580.0,586184.0,0.229757209340411,0.0591503691673604
43,2022-02-26,218750.0,43.584379358437936,283150.0,56.41562064156206,501900.0,533200.0,41380,118539.0,1971093,0.0273,0.0290805641844398,30548.0,22.23162040510128,5.729182295573893,1.97,0.2,62204,792974,1151695.0,,,,,15934,11219,229966,0,0,0,272845,529964,,,,,2022-02-28,2022,7526.0,9347.0,516327.0,0.229581253740362,0.0591640568864305
44,2022-02-27,4380.0,8.889790947838442,44890.0,91.11020905216157,49270.0,,90650,,1971093,,0.0290805641844398,,,,,,62204,792974,1151695.0,,,,,15934,11219,229966,0,0,0,272845,529964,,,,,2022-02-28,2022,129.0,1005.0,-1134.0,,
45,2022-02-28,86220.0,37.32629118143642,144770.0,62.673708818563576,230990.0,,321640,,1971093,,0.0290805641844398,,,,,,62204,792974,1151695.0,,,,,15934,11219,229966,0,0,0,272845,529964,,,,,2022-02-28,2022,3056.0,6086.0,-9142.0,,
46,2022-03-01,219330.0,44.95019879493381,268610.0,55.0498012050662,487940.0,527000.0,282580,113188.0,113188,0.0283,0.0283,7680.0,21.47779886148008,1.4573055028462998,2.4,0.2,175392,791226,1244650.0,,,,44808.0,19014,19052,226930,0,0,0,264228,529224,8420.0,,,,2022-03-31,2022,7771.0,7851.0,511378.0,0.221339205049884,0.0150182448208565
47,2022-03-02,218750.0,56.04519484512311,171560.0,43.954805154876894,390310.0,599300.0,73590,144491.0,257679,0.0283,0.0282999999999999,34040.0,24.109961621892207,5.679959953278825,2.27,0.18,319883,791226,1244650.0,,,,44808.0,18064,18368,258554,0,0,0,260878,555864,7400.0,,,,2022-03-31,2022,7440.0,4431.0,587429.0,0.245971853619756,0.0579474285403001
48,2022-03-03,103100.0,48.59081911584504,109080.0,51.40918088415496,212180.0,,285770,,257679,,0.0282999999999999,,,,,,319883,791226,1244650.0,,,,44808.0,18064,18368,241933,0,0,0,242209,520574,35290.0,,,,2022-03-31,2022,3781.0,2824.0,-6605.0,,
49,2022-03-04,232690.0,56.088801041315136,182170.0,43.91119895868486,414860.0,585500.0,115130,124472.0,382151,0.0277,0.0281045714913738,34781.0,21.259094790777112,5.940392826643894,,0.18,444355,791226,244544.0,,,1000106.0,40800.0,19965,19623,256368,0,0,0,209659,505615,49740.0,,,,2022-03-31,2022,7888.0,4241.0,573371.0,0.217088063400485,0.0606605496266815
50,2022-03-05,244870.0,66.96291839859987,120810.0,33.03708160140013,365680.0,415000.0,65810,93357.0,475508,0.0283,0.0281429401818686,27946.0,22.49566265060241,6.733975903614457,2.85,0.17,537712,791226,244544.0,,,,30500.0,19965,17265,261628,0,0,0,186683,485541,48020.0,,,,2022-03-31,2022,6887.0,2763.0,405350.0,0.230312075983717,0.0689428888614777
51,2022-03-06,6060.0,5.633540950079018,101510.0,94.36645904992098,107570.0,,173380,,475508,,0.0281429401818686,,,,,,537712,791226,244544.0,,,,30500.0,19965,17265,261628,0,0,0,186683,485541,,,,,2022-03-31,2022,118.0,3680.0,-3798.0,,
52,2022-03-07,287770.0,65.81962901123029,149440.0,34.180370988769695,437210.0,528450.0,82140,114342.0,589850,0.0322,0.0289293983216071,28757.0,21.63724098779449,5.441763648405715,2.4,0.2,652054,791226,244544.0,,,,30500.0,19813,19851,221028,0,0,0,149346,410038,104260.0,,,,2022-03-31,2022,9140.0,6072.0,513238.0,0.222785530299782,0.056030535541016
53,2022-03-08,266100.0,58.82482978158989,186260.0,41.17517021841012,452360.0,471650.0,62850,101933.0,691783,0.0288,0.0289103317080645,26941.0,21.61200042404325,5.712074631612425,3.03,0.35,753987,791226,244544.0,,,,30500.0,18558,19661,204228,0,0,0,154612,397059,39920.0,,,,2022-03-31,2022,8176.0,5715.0,457759.0,0.222678308891796,0.0588541131905653
54,2022-03-09,346620.0,64.7331266574534,188840.0,35.2668733425466,535460.0,483800.0,114510,103685.0,795468,0.0299,0.0290393296776237,27650.0,21.43137660190161,5.715171558495246,2.5,0.23,857672,571466,464304.0,,219760.0,,28250.0,19090,19242,191600,0,0,0,170887,400819,23890.0,,,,2022-03-31,2022,10200.0,5686.0,467914.0,0.221589864804216,0.0590920553776976
55,2022-03-10,347660.0,69.18606965174129,154840.0,30.813930348258705,502500.0,504000.0,113010,117791.0,913259,0.0307,0.0292535208522445,32793.0,23.37123015873016,6.506547619047619,1.5,0.19,975463,413606,622164.0,,157860.0,,500.0,20535,19775,161900,0,0,0,157962,360172,73440.0,,,,2022-03-31,2022,10773.0,3323.0,489904.0,0.240436901923642,0.0669376041020281
56,2022-03-11,304090.0,64.53385963795336,167120.0,35.466140362046644,471210.0,522750.0,61470,119127.0,1032386,0.0255,0.0288204021557828,30514.0,22.78852223816356,5.837207077953133,2.14,0.22,1017127,158559,954674.0,,332510.0,,0.0,17493,21334,133400,0,0,0,137379,309606,81080.0,,,,2022-03-31,2022,9876.0,4754.0,508120.0,0.234446587420294,0.0600527434464299
57,2022-03-12,256410.0,60.973057808004185,164120.0,39.026942191995815,420530.0,410000.0,72000,83968.0,1116354,0.0266,0.0286533917556617,22140.0,20.48,5.4,2.97,0.24,764017,242527,1207784.0,,253110.0,,0.0,19927,19775,284274,0,0,0,0,323976,7770.0,,,,2022-03-31,2022,8381.0,4524.0,397095.0,0.211455696999458,0.0557549201072791
58,2022-03-13,0.0,0.0,39200.0,100.0,39200.0,,111200,,1116354,,0.0286533917556617,,,,,,764017,242527,1207784.0,,,,0.0,19927,19775,277404,0,0,0,0,317106,6870.0,,,,2022-03-31,2022,,1194.0,-1194.0,,
59,2022-03-14,264550.0,71.81053203040175,103850.0,28.189467969598265,368400.0,411350.0,68250,102136.0,1218490,0.026,0.0284309797372157,22624.0,24.829463960131275,5.499939224504679,1.97,0.22,553687,344663,1418114.0,,210330.0,,0.0,19927,20231,189615,54000,7200,0,22497,313470,26260.0,,,,2022-03-31,2022,7065.0,3006.0,401279.0,0.254526152626975,0.0563797258266692
60,2022-03-15,198250.0,50.61142171504429,193460.0,49.388578284955706,391710.0,398650.0,61310,80455.0,1298945,0.0212,0.0279831020558992,22767.0,20.18186379029224,5.711024708390819,1.53,0.2,343162,344663,1709094.0,,290980.0,,0.0,20003,20231,174055,49080,7200,0,47708,318277,17960.0,,,,2022-03-31,2022,5850.0,5707.0,387093.0,0.207844109813404,0.0588153234494036
61,2022-03-16,295500.0,51.46738657145345,278650.0,48.53261342854655,574150.0,541750.0,93710,117223.0,1416168,0.0256,0.02778584129849,30616.0,21.637840332256573,5.6513151822796495,2.62,0.19,411775,52963,2049404.0,,340310.0,,0.0,19965,20155,174055,47580,7200,0,79938,348893,,,,,2022-03-31,2022,8685.0,9721.0,523344.0,0.223988428261334,0.0585007184566938
62,2022-03-17,301130.0,58.38794741536433,214610.0,41.61205258463567,515740.0,541700.0,67750,123672.0,1539840,0.0241,0.0274898135520573,31043.0,22.83034890160605,5.730662728447481,2.47,0.21,233607,52963,2351244.0,,301840.0,,0.0,20003,20269,161455,41280,7200,0,97649,347856,32080.0,,,,2022-03-31,2022,9300.0,7058.0,525342.0,0.235412359948376,0.0590910302241206
63,2022-03-18,120530.0,72.50797088371533,45700.0,27.492029116284662,166230.0,,233980,,1539840,,0.0274898135520573,,,,,,233607,52963,2351244.0,,,,0.0,20003,20269,161455,41280,7200,0,97649,347856,,,,,2022-03-31,2022,3215.0,1203.0,-4418.0,,
64,2022-03-19,399940.0,71.6058224267273,158590.0,28.3941775732727,558530.0,660450.0,132060,148597.0,1688437,0.0256,0.0273234936808421,38074.0,22.499356499356495,5.764857294269059,2.0,0.26,382204,52963,2351244.0,,,,0.0,19204,19204,161455,40530,7200,0,138337,385930,,,,,2022-03-31,2022,10114.0,3961.0,646375.0,0.229892864049506,0.0589038870624637
65,2022-03-20,41480.0,30.64420803782506,93880.0,69.35579196217493,135360.0,,267420,,1688437,,0.0273234936808421,,,,,,382204,52963,2351244.0,,,,0.0,19204,19204,161455,40530,7200,0,138337,385930,,,,,2022-03-31,2022,841.0,1921.0,-2762.0,,
66,2022-03-21,258200.0,62.291917973462006,156300.0,37.708082026538,414500.0,584500.0,97420,131249.0,1819686,0.0302,0.0275309682549626,33005.0,22.45491873396065,5.646706586826348,1.79,0.23,513453,52963,2351244.0,,,,0.0,20231,20611,161455,39030,7200,0,170408,418935,,,,,2022-03-31,2022,8056.0,4137.0,572307.0,0.229333207526729,0.0576700966439341
67,2022-03-22,200710.0,61.80636817146025,124030.0,38.19363182853975,324740.0,340300.0,81860,79221.0,1898907,0.0305,0.0276548340703362,19356.0,23.27975315897737,5.687922421392889,2.05,0.18,592674,52963,2351244.0,,,,0.0,20383,19661,134450,29850,7200,0,170887,382431,55860.0,,,,2022-03-31,2022,5657.0,3715.0,330928.0,0.239390441425325,0.0584900643040177
68,2022-03-23,297020.0,54.66558692531381,246320.0,45.3344130746862,543340.0,480950.0,144250,111747.0,2010654,0.0281,0.0276795752526292,27829.0,23.234639775444432,5.78625636760578,2.0,0.23,592674,164710,2351244.0,,,,0.0,20231,20497,118245,11925,7200,0,183332,361430,48830.0,,,,2022-03-31,2022,8171.0,5802.0,466977.0,0.239298723491735,0.0595939414575021
69,2022-03-24,324390.0,49.1768237220302,335250.0,50.82317627796981,659640.0,608000.0,195890,139457.0,2150111,0.0284,0.0277263022699758,34324.0,22.93700657894737,5.645394736842105,2.87,0.2,732131,164710,2351244.0,,,,0.0,19965,19509,117745,6425,7200,0,216840,387684,8070.0,,,,2022-03-31,2022,8185.0,9287.0,590528.0,0.236156456594776,0.0581242549040858
70,2022-03-25,323990.0,55.89889579020014,255610.0,44.10110420979986,579600.0,678550.0,96940,148331.0,2298442,0.0266,0.0276536158406433,37706.0,21.85999557880775,5.5568491636578,2.1,0.22,880462,164710,2351244.0,,,,0.0,19813,20383,113995,4925,7200,0,251304,417620,7770.0,,,,2022-03-31,2022,8586.0,6732.0,663232.0,0.22364873829972,0.0568519009939206
71,2022-03-26,279340.0,48.25608513137665,299530.0,51.74391486862335,578870.0,611000.0,64810,137951.0,2436393,0.0284,0.0276958768556632,33727.0,22.577905073649752,5.519967266775777,2.94,0.29,1018413,164710,2351244.0,,,,0.0,17873,19889,137207,3425,7200,0,233593,419187,32160.0,,,,2022-03-31,2022,7203.0,8782.0,595015.0,0.23184457534684,0.0566826046402191
72,2022-03-27,,0.0,159850.0,100.0,159850.0,,224660,,2436393,,0.0276958768556632,,,,,,1018413,164710,1351581.0,,,999663.0,0.0,17873,19889,137207,3425,7200,0,233593,419187,,,,,2022-03-31,2022,0.0,4233.0,-4233.0,,
73,2022-03-28,274820.0,50.38593403369818,270610.0,49.614065966301816,545430.0,594000.0,176090,131589.0,2567982,0.0296,0.0277934482796219,33148.0,22.153030303030302,5.58047138047138,2.49,0.19,871072,164710,1630511.0,,278930.0,,0.0,20117,20307,157884,1925,7200,0,219712,427145,25190.0,,,,2022-03-31,2022,8165.0,6272.0,579563.0,0.227048655625014,0.0571948174745454
74,2022-03-29,357200.0,57.718099116131015,261670.0,42.28190088386899,618870.0,662450.0,132510,141892.0,2709874,0.0281,0.0278094996667741,36434.0,21.419276926560496,5.499886783908219,2.56,0.17,675098,278436,1854651.0,,224140.0,,0.0,19965,20345,183778,1925,7200,0,207266,440479,23100.0,,,,2022-03-31,2022,9960.0,6942.0,645548.0,0.219800851369689,0.0564388705409977
75,2022-03-30,325780.0,47.43516941131933,361010.0,52.56483058868068,686790.0,688250.0,131050,153237.0,2863111,0.0262,0.027723357389916,38197.0,22.264729386124227,5.549872865964402,2.02,0.22,486108,431673,2043641.0,,188990.0,,0.0,19965,20117,171441,425,7200,0,184768,403916,74760.0,,,,2022-03-31,2022,9408.0,11851.0,666991.0,0.229743729675512,0.0572676392934837
76,2022-03-31,365910.0,54.74662237981956,302460.0,45.25337762018044,668370.0,676450.0,122970,165184.0,3028295,0.0251,0.0275802614672612,37606.0,24.419247542316505,5.559317022691995,2.82,0.2,331387,495788,2299431.0,,255790.0,,0.0,20003,20269,159741,200,7200,0,209659,417072,24450.0,,,,2022-03-31,2022,10631.0,10777.0,655042.0,0.252173143096167,0.0574100592023106
77,2022-04-01,261120.0,53.96713857600496,222730.0,46.03286142399504,483850.0,546150.0,60670,129526.0,129526,0.0267,0.0283,30038.0,23.71619518447313,5.499954225029754,2.49,0.19,460913,280148,2515071.0,,215640.0,,0.0,20041,20003,176189,5900,0,0,224977,447110,,,,,2022-04-30,2022,8290.0,8862.0,528998.0,0.244851587340594,0.0567828233755137
78,2022-04-02,263850.0,54.17419513797634,223190.0,45.82580486202366,487040.0,480500.0,67210,105802.0,235328,0.0242,0.026456665590155,26290.0,22.01914672216441,5.471383975026015,2.14,0.24,566715,122358,2672861.0,,157790.0,,0.0,18178,18824,206271,5150,0,0,224977,473400,,,,,2022-04-30,2022,8571.0,8042.0,463887.0,0.228077096361829,0.056673284657686
79,2022-04-03,,0.0,82680.0,100.0,82680.0,,149890,,235328,,0.026456665590155,,,,,,566715,122358,2672861.0,,,,0.0,18178,18824,206271,5150,0,0,224977,473400,,,,,2022-04-30,2022,,3415.0,,,
