135,Sedadung,2,267.56,35427,2024,Sedadung-2-2024,Sedadung_2,jan,Sedadung_2_jan_2024
136,Sedadung,2,267.56,35427,2024,Sedadung-2-2024,Sedadung_2,feb,Sedadung_2_feb_2024
137,Sedadung,2,267.56,35427,2024,Sedadung-2-2024,Sedadung_2,mar,Sedadung_2_mar_2024
138,Sedadung,2,267.56,35427,2024,Sedadung-2-2024,Sedadung_2,apr,Sedadung_2_apr_2024
139,Sedadung,2,267.56,35427,2024,Sedadung-2-2024,Sedadung_2,may,Sedadung_2_may_2024
140,Sedadung,5,361.534851,48595,2025,Sedadung-5-2025,Sedadung_5,jun,Sedadung_5_jun_2025
141,Sedadung,6,423.13065100000006,56392,2025,Sedadung-6-2025,Sedadung_6,jun,Sedadung_6_jun_2025
142,Tugang,1,364.75,46722,2025,Tugang-1-2025,Tugang_1,jun,Tugang_1_jun_2025
143,Tugang,2,347.5667679999999,45560,2025,Tugang-2-2025,Tugang_2,jun,Tugang_2_jun_2025
144,Tugang,3,345.84000000000003,49702,2025,Tugang-3-2025,Tugang_3,jun,Tugang_3_jun_2025
145,Tugang,4,292.176136,40283,2025,Tugang-4-2025,Tugang_4,jun,Tugang_4_jun_2025
146,Tugang,5,234.01,30668,2025,Tugang-5-2025,Tugang_5,jun,Tugang_5_jun_2025
147,Melamor,1,433.0558041958042,60723,2025,Melamor-1-2025,Melamor_1,jul,Melamor_1_jul_2025
148,Melamor,2,394.75000000000006,52773,2025,Melamor-2-2025,Melamor_2,jul,Melamor_2_jul_2025
149,Melamor,3,312.4300000000001,40907,2025,Melamor-3-2025,Melamor_3,jul,Melamor_3_jul_2025
150,Melamor,4,353.52,45992,2025,Melamor-4-2025,Melamor_4,jul,Melamor_4_jul_2025
151,Mulau,1,425.44,54641,2025,Mulau-1-2025,Mulau_1,jul,Mulau_1_jul_2025
152,Mulau,2,346.4800000000001,45378,2025,Mulau-2-2025,Mulau_2,jul,Mulau_2_jul_2025
153,Mulau,3,312.1099999999999,40944,2025,Mulau-3-2025,Mulau_3,jul,Mulau_3_jul_2025
154,Mulau,4,438.62,55325,2025,Mulau-4-2025,Mulau_4,jul,Mulau_4_jul_2025
155,Mulau,5,330.499095,43560,2025,Mulau-5-2025,Mulau_5,jul,Mulau_5_jul_2025
156,Sedadung,1,311.8,41884,2025,Sedadung-1-2025,Sedadung_1,jul,Sedadung_1_jul_2025
157,Sedadung,2,291.04,38848,2025,Sedadung-2-2025,Sedadung_2,jul,Sedadung_2_jul_2025
158,Sedadung,3,285.42999999999995,38669,2025,Sedadung-3-2025,Sedadung_3,jul,Sedadung_3_jul_2025
159,Sedadung,4,283.54,34095,2025,Sedadung-4-2025,Sedadung_4,jul,Sedadung_4_jul_2025
160,Sedadung,5,361.534851,48595,2025,Sedadung-5-2025,Sedadung_5,jul,Sedadung_5_jul_2025
161,Sedadung,6,423.13065100000006,56392,2025,Sedadung-6-2025,Sedadung_6,jul,Sedadung_6_jul_2025
162,Tugang,1,364.75,46722,2025,Tugang-1-2025,Tugang_1,jul,Tugang_1_jul_2025
163,Tugang,2,347.5667679999999,45560,2025,Tugang-2-2025,Tugang_2,jul,Tugang_2_jul_2025
