id,tahun,no,lab_id,blok,sample_code,jenis_tanah,estate,divisi,tahun_tanam,blok_tt,nitrogen,pospor,kalium,calsium,magnesium,boron,cuprum
116,2021,116,FL 21 - 3302,I14,LSU-027,Mineral ,Mulau,3,2011,I142011,2.7197931230996524,0.1865022418519408,1.0336768649321175,0.40331501656189,0.2199002025310501,17.39707622060563,6.681963027493365
117,2021,117,FL 21 - 3303,I06,LSU-028,Mineral ,Mulau,2,2009,I062009,2.3349218267344467,0.1509602347103743,1.0175933267062898,0.6337211343619609,0.2639434396258269,16.96430632884633,4.495387049588292
118,2021,118,FL 21 - 3304,I22,LSU-029,Mineral ,Mulau,3,2010,I222010,2.2452683761533287,0.1636377399880899,0.8881903592265236,0.5443916985905144,0.3087099266397429,15.921699821761315,4.324412297268505
119,2021,119,FL 21 - 3305,I18,LSU-030,Mineral ,Mulau,2,2010,I182010,2.698840688979888,0.2189365314816861,0.9144418487627396,0.6028577132673092,0.2941372730606591,16.72767395754886,6.39836458530358
120,2021,120,FL 21 - 3306,I08,LSU-031,Mineral ,Mulau,2,2010,I082010,2.7532019488011907,0.1982672375162862,0.9735553456577808,0.5795625341973479,0.2084530095750679,18.06724348772795,5.616650535772664
121,2021,121,FL 21 - 3307,J12,LSU-001,Mineral ,Mulau,4,2011,J122011,2.4394554911628674,0.1769478353955355,1.1022879388043367,0.3727594790689735,0.2841527176509387,16.883108408722677,5.4705044005917065
122,2021,122,FL 21 - 3308,J13,LSU-002,Mineral ,Mulau,4,2011,J132011,2.3753174872344456,0.1615528581862646,1.155326113265407,0.4956189230803319,0.3258162554749081,13.479153753302931,6.620071518939992
123,2021,123,FL 21 - 3309,J10,LSU-003,Mineral ,Mulau,4,2011,J102011,2.247551458016749,0.1592863893509292,1.0256103321179422,0.5347934953691966,0.399308064054748,14.221006239483367,6.909955558978234
124,2021,124,FL 21 - 3310,J24,LSU-004,Mineral ,Mulau,4,2012,J242012,2.2705155732096283,0.1878001047076817,0.9581950420756382,0.4959345067018998,0.3263342626646935,14.155447188147518,4.2809440908701735
125,2021,125,FL 21 - 3311,J19,LSU-005,Mineral ,Mulau,4,2011,J192011,2.414285958926979,0.1616126752844546,0.6417918476701481,0.6715846859510954,0.3346787124974782,18.711612338575,4.6628363193522215
126,2021,126,FL 21 - 3312,J25,LSU-006,Mineral ,Mulau,4,2011,J252011,2.6000174271333027,0.1848033970499473,1.1568078256945982,0.588783017927675,0.2691801149155509,15.386707721469604,5.8865372872742725
127,2021,127,FL 21 - 3313,J30,LSU-007,Mineral ,Mulau,5,2011,J302011,2.795314904837692,0.19374356202644,1.3050874185702477,0.5182080990555603,0.2892555437822917,14.914055597627163,6.468986525550358
128,2021,128,FL 21 - 3314,J20,LSU-008,Mineral ,Mulau,5,2011,J202011,2.768486841027673,0.197436964044706,1.3412758057066194,0.5071997264236231,0.2357768437796536,14.284722585478596,6.607013033780753
129,2021,129,FL 21 - 3315,J23,LSU-009,Mineral ,Mulau,5,2011,J232011,2.7232842796005743,0.1852024013707652,1.1937940692477005,0.5288691912137998,0.3518718251628191,14.507415295362987,5.243580139681225
130,2021,130,FL 21 - 3316,J32,LSU-010,Mineral ,Mulau,5,2011,J322011,2.9547001129610067,0.193558047202452,1.2985564962307254,0.5349069430085658,0.2895319340555509,15.03186342562381,6.442416048642465
131,2021,131,FL 21 - 3317,J18,LSU-011,Mineral ,Mulau,4,2011,J182011,2.7536886498316453,0.1949906981885002,1.2960757454704264,0.5266567784446036,0.2632632411794462,14.413353001371114,7.020353098118564
132,2021,132,FL 21 - 3318,J31,LSU-012,Mineral ,Mulau,5,2011,J312011,3.081573517112324,0.193279236147795,1.249520664380056,0.5268613630728184,0.2495138378197887,14.101522211438228,6.524427395488632
133,2021,133,FL 21 - 3319,J06,LSU-013,Mineral ,Mulau,4,2011,J062011,2.3560644180040877,0.1833472471551568,1.0022941996995245,0.6494638805871021,0.3443278332422997,16.754813984352108,6.0350142071395725
134,2021,134,FL 21 - 3320,J02,LSU-014,Mineral ,Mulau,4,2012,J022012,2.6814083331472256,0.1939640940450705,0.6015183028647516,0.6494350929433725,0.3535986744030623,16.104481201013638,7.044653502180213
135,2021,135,FL 21 - 3321,J17,LSU-015,Mineral ,Mulau,4,2011,J172011,2.813723084952058,0.1998473637005748,1.3160665562672538,0.5735279869855061,0.2819002893968787,14.64947673677361,6.717099603342235
136,2021,136,FL 21 - 3322,J21,LSU-016,Mineral ,Mulau,5,2011,J212011,2.7251765088671216,0.1927423430423329,1.3126370992536571,0.6380847048822964,0.3192383244021071,14.117820067481768,6.70224106479562
137,2021,137,FL 21 - 3323,J11,LSU-017,Mineral ,Mulau,4,2012,J112012,2.559715307940285,0.1730772780871289,0.8819951144362921,0.7204364573450042,0.3911295534479181,15.277905932339904,5.297403776522682
138,2021,138,FL 21 - 3324,J27,LSU-018,Mineral ,Mulau,5,2011,J272011,2.7376429102655453,0.1773836275650065,1.2982590571831416,0.5060042533256742,0.3488502486450582,20.692383418307596,5.534668721889473
139,2021,139,FL 21 - 3325,J07,LSU-019,Mineral ,Mulau,4,2011,J072011,2.032666069806919,0.1594380464783447,1.4383009002202904,0.3649096402639675,0.322336848899838,13.939809842055077,6.954209882736614
140,2021,140,FL 21 - 3326,J09,LSU-020,Mineral ,Mulau,4,2011,J092011,2.1530014403424285,0.1905089820574494,1.402717708842398,0.3630528387101459,0.3584300353478036,14.570294879224614,6.797474239838456
141,2021,141,FL 21 - 3327,J03,LSU-021,Mineral ,Mulau,4,2012,J032012,2.611179832360974,0.2100905192371219,1.156170485153976,0.4221389063998362,0.2752407521581349,14.554514492631712,6.96477652347715
142,2021,142,FL 21 - 3328,J05,LSU-022,Mineral ,Mulau,4,2011,J052011,2.5647623392023253,0.1788554927186437,0.974814668448914,0.5811555394076657,0.3477182304576738,16.0539342295433,5.824556636569
143,2021,143,FL 21 - 3329,J14,LSU-023,Mineral ,Mulau,4,2011,J142011,2.420409559654752,0.173722661346608,1.1497590379461684,0.5548849324751816,0.3326208235191237,14.500148642999564,7.912343832197338
144,2021,144,FL 21 - 3330,J28,LSU-024,Mineral ,Mulau,5,2011,J282011,2.7887684476795136,0.18712666846931,1.0510535771678704,0.7655679013940211,0.3202886118077027,13.765900376596912,8.206419187902236
145,2021,145,FL 21 - 3331,J26,LSU-025,Mineral ,Mulau,5,2011,J262011,2.406339354981714,0.1751475890271485,1.2284246673785428,0.3741229679188116,0.3080435967507616,18.33620849405022,5.964790714931997
146,2021,146,FL 21 - 3332,J16,LSU-026,Mineral ,Mulau,5,2011,J162011,2.6915208490750144,0.186813690659328,1.1577940302901073,0.3820833237290531,0.2609206303948912,15.586076566324488,7.701693226259807
147,2021,147,FL 21 - 3333,J22,LSU-027,Mineral ,Mulau,5,2011,J222011,3.0298145328797146,0.2212401543850852,1.1744963285200047,0.5440224369723304,0.2666442983909136,15.71722184967943,6.069855727239402
148,2021,148,FL 21 - 3334,J33,LSU-028,Mineral ,Mulau,5,2012,J332012,2.902291002805672,0.1765567590083455,1.2976812600368994,0.6951359208488017,0.2890587496952096,15.329929848670435,6.953942396599681
149,2021,149,FL 21 - 3335,J15,LSU-029,Mineral ,Mulau,5,2011,J152011,2.526893627505684,0.1787411719910172,1.1629341464847394,0.3992118827748728,0.3188407487592692,14.383524822759574,7.5308281330081135
150,2021,150,FL 21 - 3336,J04,LSU-030,Mineral ,Mulau,4,2011,J042011,2.647431681479536,0.2043979900879546,0.9743696950455536,0.5437710887177999,0.2742983539538645,14.343518092170829,6.6911019767727415
151,2021,151,FL 21 - 3337,J08,LSU-031,Mineral ,Mulau,4,2011,J082011,2.2175349832480054,0.1608212844299478,1.1644165291915225,0.5806827953052597,0.381829520713947,13.399170910943418,6.992399505098968
152,2021,152,FL 21 - 3338,J01,LSU-032,Mineral ,Mulau,4,2011,J012011,2.7655571117938877,0.1887919179965923,0.7147849021567881,0.7409129247302908,0.2257958226598826,15.940063275007311,7.034759512447989
153,2021,153,FL 21 - 3339,J29,LSU-033,Mineral ,Mulau,5,2011,J292011,2.713170845211941,0.1960638120591694,1.153729650509644,0.5906669308155973,0.2144484168791909,14.95858206387341,6.470803882288617
