id,company,estate_lama,status_lahan,divisi_lama,blok,tahun_tanam,id.1,class,luas,comments,bulan,periode,pokok,asal_bibit,estate,divisi,tm_tbm,divisi_a_b,x,y
1435,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,1,Palms,3.91,,,,0,Lonsum,Tugang,5,TM,,111147175857575,0.509026048433653
1436,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,4,Vacant Area,0.03,,,,0,Lonsum,Tugang,5,TM,,111147260128246,0.509424995686329
1437,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,4,Vacant Area,0.07,,,,0,Lonsum,Tugang,5,TM,,111147198098975,0.50828840208595
1438,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,4,Vacant Area,0.24,,,,0,Lonsum,Tugang,5,TM,,111146391242404,0.508109865745022
1439,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,4,Vacant Area,0.06,,,,0,Lonsum,Tugang,5,TM,,111146101990034,0.50977239641779
1440,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,4,Vacant Area,0.1,,,,0,Lonsum,Tugang,5,TM,,11114744005611,0.50884516139604
1441,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,4,Vacant Area,0.04,,,,0,Lonsum,Tugang,5,TM,,111148427906041,0.50918832546755
1442,PT. Grand Utama Mandiri,Barat,Inti,Division III,H12,2009,1,Palms,2.58,,,,0,Damimas,Tugang,5,TM,,111154262694621,0.518616461634234
1443,PT. Grand Utama Mandiri,Barat,Inti,Division III,H12,2009,4,Vacant Area,0.03,,,,0,Damimas,Tugang,5,TM,,111154748690363,0.517569919858169
1444,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,1.27,,,,0,Lonsum,Tugang,5,TM,,111154697233378,0.516555040955537
1445,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,0.05,,,,0,Lonsum,Tugang,5,TM,,111153522808256,0.516020592288231
1446,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.07,,,,0,Lonsum,Tugang,5,TM,,111153603351666,0.51613051271956
1447,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.03,,,,0,Lonsum,Tugang,5,TM,,111153826835166,0.516544128767311
1448,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.03,,,,0,Lonsum,Tugang,5,TM,,111153980570426,0.516930077606643
1449,PT. Grand Utama Mandiri,Barat,Plasma,Division III,H08,2009,1,Palms,3.7,,,,0,Lonsum,Tugang,5,TM,,111144660514551,0.50565906181496
1450,PT. Grand Utama Mandiri,Barat,Plasma,Division III,H08,2009,4,Vacant Area,0.13,,,,0,Lonsum,Tugang,5,TM,,111145294142632,0.506635881896517
1451,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,1,Palms,3.87,,,,0,Lonsum,Tugang,5,TM,,111151936024984,0.509474316257351
1452,PT. Grand Utama Mandiri,Barat,Plasma,Division III,H09,2009,1,Palms,0.04,,,,0,Scofindo,Tugang,5,TM,,111142321792911,0.515411636496294
1453,PT. Grand Utama Mandiri,Barat,Plasma,Division III,H09,2009,4,Vacant Area,0.08,,,,0,Scofindo,Tugang,5,TM,,111141017645497,0.516051321341088
1454,PT. Grand Utama Mandiri,Barat,Plasma,Division III,H09,2009,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,5,TM,,111141831571056,0.514988160599956
1455,PT. Grand Utama Mandiri,Barat,Inti,Division III,H12,2009,1,Palms,1.8,,,,0,Damimas,Tugang,5,TM,,111152987985226,0.519505808701537
1456,PT. Grand Utama Mandiri,Barat,Inti,Division III,H12,2009,4,Vacant Area,0.0,,,,0,Damimas,Tugang,5,TM,,111152309932142,0.519166045947072
1457,PT. Grand Utama Mandiri,Barat,Inti,Division III,H12,2009,4,Vacant Area,0.02,,,,0,Damimas,Tugang,5,TM,,11115336070009,0.519215890887664
1458,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.17,,,,0,Damimas,Tugang,5,TM,,111155502583102,0.507930433384925
1459,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.05,,,,0,Damimas,Tugang,5,TM,,111153816036862,0.508486395484576
1460,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.05,,,,0,Damimas,Tugang,5,TM,,111155853574849,0.507540924518644
1461,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.07,,,,0,Damimas,Tugang,5,TM,,111156131206263,0.509109513122955
1462,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.05,,,,0,Damimas,Tugang,5,TM,,11115616731938,0.50878452311561
1463,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.05,,,,0,Damimas,Tugang,5,TM,,111156262670306,0.508300698427468
1464,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.05,,,,0,Damimas,Tugang,5,TM,,111155159650173,0.508460217056594
1465,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.05,,,,0,Damimas,Tugang,5,TM,,11115519319396,0.505586927672261
1466,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.07,,,,0,Damimas,Tugang,5,TM,,111153263203071,0.509096727577362
1467,PT. Grand Utama Mandiri,Barat,Plasma,Division III,H09,2009,4,Vacant Area,0.03,,,,0,Scofindo,Tugang,5,TM,,111142031702842,0.514581131289172
1468,PT. Grand Utama Mandiri,Barat,Plasma,Division III,H09,2009,4,Vacant Area,0.12,,,,0,Scofindo,Tugang,5,TM,,111142596336953,0.512320720585816
1469,PT. Grand Utama Mandiri,Barat,Inti,Division III,H06,2009,4,Vacant Area,0.03,,,,0,Damimas,Tugang,5,TM,,111155292922503,0.510094863811013
1470,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,2.24,,,,0,Lonsum,Tugang,5,TM,,11115319970389,0.5173789151753
1471,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.07,,,,0,Lonsum,Tugang,5,TM,,11115268123133,0.516419200609757
1472,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,4,Vacant Area,0.07,,,,0,Scofindo,Tugang,5,TM,,111148060911505,0.521550323955601
1473,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,4,Vacant Area,0.05,,,,0,Scofindo,Tugang,5,TM,,111146345003222,0.51859534405403
1474,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,4,Vacant Area,0.11,,,,0,Scofindo,Tugang,5,TM,,111146866213829,0.518682169251897
1475,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,4,Vacant Area,0.04,,,,0,Scofindo,Tugang,5,TM,,111147491217451,0.521972728269823
1476,PT. Grand Utama Mandiri,Barat,Inti,Division III,H10,2009,1,Palms,0.75,,,,0,Damimas,Tugang,5,TM,,111150719016113,0.51331752234465
1477,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,1,Palms,0.33,,,,0,Lonsum,Tugang,5,TM,,111150747966511,0.520002836838872
1478,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,4,Vacant Area,0.03,,,,0,Lonsum,Tugang,5,TM,,111150251999163,0.519842503291315
1479,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,1,Palms,1.77,,,,0,Lonsum,Tugang,5,TM,,111148813190769,0.519478365779157
1480,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,1,Palms,0.25,,,,0,Lonsum,Tugang,5,TM,,111150394869344,0.519439840143928
1481,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,1,Palms,0.1,,,,0,Lonsum,Tugang,5,TM,,11115041691029,0.5190254628906
1482,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,1,Palms,0.1,,,,0,Lonsum,Tugang,5,TM,,111149610253858,0.516995158048125
1483,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,1,Palms,0.04,,,,0,Lonsum,Tugang,5,TM,,111148911305845,0.518373658290612
1484,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,1,Palms,0.02,,,,0,Lonsum,Tugang,5,TM,,111149454944414,0.517962093133678
1485,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,1,Palms,0.06,,,,0,Lonsum,Tugang,5,TM,,111149255500497,0.517483195454189
1486,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,1,Palms,0.06,,,,0,Lonsum,Tugang,5,TM,,111150323386858,0.518075691640598
1487,PT. Grand Utama Mandiri,Barat,Inti,Division III,H13,2010,4,Vacant Area,0.06,,,,0,Lonsum,Tugang,5,TM,,11114920491677,0.518565378528315
1488,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,1,Palms,4.75,,,,0,Lonsum,Tugang,5,TM,,11114948438544,0.511521805904755
1489,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,4,Vacant Area,0.08,,,,0,Lonsum,Tugang,5,TM,,111148596260206,0.511446625599636
1490,PT. Grand Utama Mandiri,Barat,Inti,Division III,H07,2009,4,Vacant Area,0.04,,,,0,Lonsum,Tugang,5,TM,,111149971518975,0.511871890479774
1491,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,0.08,,,,0,Lonsum,Tugang,5,TM,,111153098665794,0.513479718936855
1492,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,0.06,,,,0,Lonsum,Tugang,5,TM,,111152772857044,0.517917269092118
1493,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,0.13,,,,0,Lonsum,Tugang,5,TM,,111152881000378,0.513740477483485
1494,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,0.04,,,,0,Lonsum,Tugang,5,TM,,111152372426791,0.517517643301772
1495,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,0.07,,,,0,Lonsum,Tugang,5,TM,,111152050174844,0.516798221851944
1496,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,0.04,,,,0,Lonsum,Tugang,5,TM,,111153507578544,0.513996361086461
1497,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.04,,,,0,Lonsum,Tugang,5,TM,,111153874391603,0.512838861191715
1498,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.04,,,,0,Lonsum,Tugang,5,TM,,111154295914797,0.512938237810378
1499,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.05,,,,0,Lonsum,Tugang,5,TM,,111154597874191,0.513067757146663
1500,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.05,,,,0,Lonsum,Tugang,5,TM,,11115463247012,0.513992690643939
1501,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.34,,,,0,Lonsum,Tugang,5,TM,,111155237521429,0.513365192884335
1502,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,1,Palms,0.05,,,,0,Scofindo,Tugang,5,TM,,11114865089697,0.516949074609967
1503,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,1,Palms,0.22,,,,0,Scofindo,Tugang,5,TM,,111147080509785,0.515678806965453
1504,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,4,Vacant Area,0.06,,,,0,Scofindo,Tugang,5,TM,,111146967100053,0.515741663916187
1505,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,1,Palms,1.45,,,,0,Scofindo,Tugang,5,TM,,111148824245802,0.516508708800192
1506,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,4,Vacant Area,0.11,,,,0,Scofindo,Tugang,5,TM,,111147834296774,0.516182268942083
1507,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,1,Palms,0.71,,,,0,Scofindo,Tugang,5,TM,,111146722361683,0.516189554781313
1508,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,4,Vacant Area,0.14,,,,0,Scofindo,Tugang,5,TM,,111146742613669,0.515824597107249
1509,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,1,Palms,0.95,,,,0,Scofindo,Tugang,5,TM,,111147897512079,0.518222030339782
1510,PT. Grand Utama Mandiri,Barat,Inti,Division III,H14,2010,1,Palms,0.03,,,,0,Scofindo,Tugang,5,TM,,111147683157333,0.517730929857916
1511,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,0.08,,,,0,Lonsum,Tugang,5,TM,,111149115960024,0.51560254198034
1512,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.07,,,,0,Lonsum,Tugang,5,TM,,11114916986125,0.515362273947662
1513,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,1,Palms,0.39,,,,0,Lonsum,Tugang,5,TM,,111152535794693,0.518506065491945
1514,PT. Grand Utama Mandiri,Barat,Inti,Division III,H11,2009,4,Vacant Area,0.07,,,,0,Lonsum,Tugang,5,TM,,111152172286074,0.518098169605729
1515,PT. Grand Utama Mandiri,Barat,Plasma,Division III,H28,2009,1,Palms,4.2,,,,0,Lonsum,Mulau,1,TM,,111119058351556,0.537798775902786
1516,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I03,2011,4,Vacant Area,0.04,,,,0,Damimas,Mulau,2,TM,,111124131603486,0.539620839219024
1517,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,0.0,,,,0,Damimas,Mulau,2,TM,,111123208722706,0.548445034351934
1518,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,1.15,,,,0,Damimas,Mulau,2,TM,,111125008078184,0.546410375269161
1519,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I04,2009,1,Palms,0.45,,,,0,Damimas,Mulau,2,TM,,111119194196155,0.542937750495235
1520,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I09,2010,1,Palms,1.39,,,,0,Damimas,Mulau,2,TM,,111112208402266,0.548494793649241
1521,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I09,2010,1,Palms,0.49,,,,0,Damimas,Mulau,2,TM,,1111133083706,0.549452087851853
1522,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,1,Palms,1.54,,,,0,Damimas,Mulau,2,TM,,111104190976212,0.544982486712731
1523,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,1,Palms,4.0,,,,0,Damimas,Mulau,2,TM,,111114096871605,0.54537057657894
1524,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I01,2011,1,Palms,0.41,,,,0,Damimas,Mulau,2,TM,,111131525651843,0.54562397501453
1525,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,1,Palms,1.73,,,,0,Damimas,Mulau,2,TM,,111115031675132,0.544709016550627
1526,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I04,2009,1,Palms,0.13,,,,0,Damimas,Mulau,2,TM,,111120104476722,0.541674902354717
1527,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I04,2009,4,Vacant Area,0.1,,,,0,Damimas,Mulau,2,TM,,111120323144717,0.542479590760121
1528,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I04,2009,4,Vacant Area,0.05,,,,0,Damimas,Mulau,2,TM,,111121523825556,0.542099316972484
1529,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I04,2009,4,Vacant Area,0.1,,,,0,Damimas,Mulau,2,TM,,111121089027429,0.542269186414715
1530,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I10,2010,1,Palms,0.84,,,,0,Lonsum,Mulau,2,TM,,111113708166417,0.549661337733716
1531,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I10,2010,4,Vacant Area,0.1,,,,0,Lonsum,Mulau,2,TM,,111113227261758,0.548988971445644
1532,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I10,2010,1,Palms,2.79,,,,0,Lonsum,Mulau,2,TM,,111112134581206,0.545687323911784
1533,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I10,2010,1,Palms,2.27,,,,0,Lonsum,Mulau,2,TM,,111113125853283,0.547494302683053
1534,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I10,2010,4,Vacant Area,0.1,,,,0,Lonsum,Mulau,2,TM,,111112957792747,0.546841156787901
1535,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I04,2009,1,Palms,1.71,,,,0,Damimas,Mulau,2,TM,,111118007811054,0.544734729377803
1536,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I04,2009,4,Vacant Area,0.04,,,,0,Damimas,Mulau,2,TM,,111117912543506,0.544547186547408
1537,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,0.07,,,,0,Damimas,Mulau,2,TM,,111128301561176,0.550254597207142
1538,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,0.2,,,,0,Damimas,Mulau,2,TM,,111128548362521,0.551300955783016
1539,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,0.25,,,,0,Damimas,Mulau,2,TM,,111128798470806,0.550377049039091
1540,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,0.05,,,,0,Damimas,Mulau,2,TM,,111128992807644,0.551083024608541
1541,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.05,,,,0,Damimas,Mulau,2,TM,,111124532983256,0.549460438629818
1542,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.04,,,,0,Damimas,Mulau,2,TM,,111123491568806,0.548621998439987
1543,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.89,,,,0,Damimas,Mulau,2,TM,,111125812572823,0.546883773356978
1544,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.02,,,,0,Damimas,Mulau,2,TM,,11112635469643,0.545834482268853
1545,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.06,,,,0,Damimas,Mulau,2,TM,,111126475362466,0.550065140860193
1546,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.02,,,,0,Damimas,Mulau,2,TM,,111125718153413,0.548802240049486
1547,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.04,,,,0,Damimas,Mulau,2,TM,,111125895612159,0.54895198189398
1548,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.16,,,,0,Damimas,Mulau,2,TM,,111126357222574,0.548183508974635
1549,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,1,Palms,0.61,,,,0,Damimas,Mulau,2,TM,,11110771465619,0.547171865542824
1550,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,1,Palms,0.45,,,,0,Damimas,Mulau,2,TM,,111118256605978,0.548713950722082
1551,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,1,Palms,0.08,,,,0,Damimas,Mulau,2,TM,,111115685970098,0.547439299155463
1552,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.04,,,,0,Damimas,Mulau,2,TM,,111116317440397,0.548795528356836
1553,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.03,,,,0,Damimas,Mulau,2,TM,,111116535881862,0.548915253868936
1554,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.04,,,,0,Damimas,Mulau,2,TM,,111117142405421,0.548718078639369
1555,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.3,,,,0,Damimas,Mulau,2,TM,,111118051988386,0.548551607865354
1556,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.1,,,,0,Damimas,Mulau,2,TM,,111118416209195,0.548881033917887
1557,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.08,,,,0,Damimas,Mulau,2,TM,,111116012189278,0.548114754693112
1558,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I01,2011,1,Palms,0.07,,,,0,Damimas,Mulau,2,TM,,111135211272477,0.549459462144308
1559,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I01,2011,4,Vacant Area,0.07,,,,0,Damimas,Mulau,2,TM,,111134383146045,0.548714717977442
1560,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I01,2011,4,Vacant Area,0.03,,,,0,Damimas,Mulau,2,TM,,111134405515185,0.5492020259865
1561,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I01,2011,4,Vacant Area,0.24,,,,0,Damimas,Mulau,2,TM,,111134502377988,0.549743870332541
1562,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I01,2011,4,Vacant Area,0.07,,,,0,Damimas,Mulau,2,TM,,111134002617102,0.550328985811587
1563,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I03,2011,1,Palms,0.07,,,,0,Damimas,Mulau,2,TM,,111124940199558,0.540594263626882
1564,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I03,2011,4,Vacant Area,0.06,,,,0,Damimas,Mulau,2,TM,,111123596449491,0.541273510879201
1565,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I03,2011,4,Vacant Area,0.32,,,,0,Damimas,Mulau,2,TM,,111123213794585,0.542221281249362
1566,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I03,2011,4,Vacant Area,0.31,,,,0,Damimas,Mulau,2,TM,,111124856333253,0.540525434941232
1567,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,0.02,,,,0,Damimas,Mulau,2,TM,,111122672222246,0.547126724837997
1568,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.03,,,,0,Damimas,Mulau,2,TM,,111123440302636,0.547555454980304
1569,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.03,,,,0,Damimas,Mulau,2,TM,,111123282157598,0.545968568734819
1570,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.04,,,,0,Damimas,Mulau,2,TM,,111123902597279,0.546712737554931
1571,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,1,Palms,0.24,,,,0,Damimas,Mulau,2,TM,,111105738965671,0.54276169321641
1572,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.05,,,,0,Damimas,Mulau,2,TM,,111106116149896,0.54757102632048
1573,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.08,,,,0,Damimas,Mulau,2,TM,,111106403981419,0.543085176953892
1574,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.04,,,,0,Damimas,Mulau,2,TM,,111107027324627,0.542410625017654
1575,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.08,,,,0,Damimas,Mulau,2,TM,,111103216785706,0.543353883869454
1576,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.1,,,,0,Damimas,Mulau,2,TM,,111104738436351,0.546267630433816
1577,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.26,,,,0,Damimas,Mulau,2,TM,,111104917264467,0.54209329597663
1578,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.05,,,,0,Damimas,Mulau,2,TM,,111104838732324,0.543565197031471
1579,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.14,,,,0,Damimas,Mulau,2,TM,,111105284848696,0.542669008782284
1580,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.06,,,,0,Damimas,Mulau,2,TM,,111105569806473,0.544057818890714
1581,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.08,,,,0,Damimas,Mulau,2,TM,,111106859586801,0.546224263414859
1582,PT. Grand Utama Mandiri,Barat,Plasma,Division IV,I06,2009,4,Vacant Area,0.03,,,,0,Damimas,Mulau,2,TM,,111106930616333,0.542829624450057
1583,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,1,Palms,8.07,,,,0,Damimas,Mulau,2,TM,,111116656544716,0.546351336530984
1584,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.03,,,,0,Damimas,Mulau,2,TM,,111117333396963,0.54790995467012
1585,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.05,,,,0,Damimas,Mulau,2,TM,,111117379037233,0.545693030227198
1586,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.34,,,,0,Damimas,Mulau,2,TM,,111117237934575,0.547423994848939
1587,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.03,,,,0,Damimas,Mulau,2,TM,,11111705309454,0.546630435236894
1588,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.04,,,,0,Damimas,Mulau,2,TM,,111116890230689,0.548013241447722
1589,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I11,2010,4,Vacant Area,0.07,,,,0,Damimas,Mulau,2,TM,,111116092145109,0.545958447881593
1590,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,0.55,,,,0,Damimas,Mulau,2,TM,,111124810973987,0.551588005274395
1591,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,0.48,,,,0,Damimas,Mulau,2,TM,,111123980606921,0.551564680715606
1592,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,1,Palms,0.13,,,,0,Damimas,Mulau,2,TM,,111124084024495,0.551056047346989
1593,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I13,2012,4,Vacant Area,0.06,,,,0,Damimas,Mulau,2,TM,,111123747374874,0.551482286321753
1594,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I12,2012,1,Palms,0.06,,,,0,Damimas,Mulau,2,TM,,111121306636405,0.550050304558264
1595,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I12,2012,1,Palms,0.05,,,,0,Damimas,Mulau,2,TM,,111119712982608,0.551273682077121
1596,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I12,2012,1,Palms,0.49,,,,0,Damimas,Mulau,2,TM,,111117980822352,0.546110845703576
1597,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I12,2012,1,Palms,0.04,,,,0,Damimas,Mulau,2,TM,,111119399822767,0.551615955414971
1598,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I12,2012,1,Palms,0.52,,,,0,Damimas,Mulau,2,TM,,111119766801129,0.550291547786518
1599,PT. Grand Utama Mandiri,Barat,Inti,Division IV,I12,2012,1,Palms,0.54,,,,0,Damimas,Mulau,2,TM,,111118850714538,0.551064561697477
